Group,Affiliation,Year,Vaccine,Target,Vaccinated,Coverage,Unvaccinated
GVAP Indicator,hic,2011,mcv2,12896889,6739884,52,6157005
GVAP Indicator,hic,2012,hepbb,12763664,4438712,35,8324952
GVAP Indicator,hic,2012,rcv1,12700528,11908906,94,791622
GVAP Indicator,hic,2012,pcv3,12700528,8855976,70,3844552
GVAP Indicator,hic,2012,dtp1,12700528,12347916,97,352612
GVAP Indicator,hic,2012,mcv1,12700528,11908906,94,791622
GVAP Indicator,hic,2012,pol3,12700528,12130753,96,569775
GVAP Indicator,hic,2012,hepb3,12700528,9319951,73,3380577
GVAP Indicator,hic,2012,dtp3,12700528,12160120,96,540408
GVAP Indicator,hic,2012,hib3,12700528,10551237,83,2149291
GVAP Indicator,hic,2012,rotac,12700528,3377480,27,9323048
GVAP Indicator,hic,2012,mcv2,13002629,7259248,56,5743381
GVAP Indicator,hic,2013,hepbb,12726178,4514386,35,8211792
GVAP Indicator,hic,2013,pol3,12665073,12066880,95,598193
GVAP Indicator,hic,2013,pcv3,12665073,8940932,71,3724141
GVAP Indicator,hic,2013,mcv1,12665073,11875006,94,790067
GVAP Indicator,hic,2013,hepb3,12665073,9311764,74,3353309
GVAP Indicator,hic,2013,dtp3,12665073,12096024,96,569049
GVAP Indicator,hic,2013,hib3,12665073,10544923,83,2120150
GVAP Indicator,hic,2013,rcv1,12665073,11875006,94,790067
GVAP Indicator,hic,2013,dtp1,12665073,12331046,97,334027
GVAP Indicator,hic,2013,rotac,12665073,4045408,32,8619665
GVAP Indicator,hic,2013,mcv2,12944276,7811105,60,5133171
GVAP Indicator,hic,2014,hepbb,12706496,4837103,38,7869393
GVAP Indicator,hic,2014,hepb3,12647367,9490464,75,3156903
GVAP Indicator,hic,2014,pol3,12647367,12047104,95,600263
GVAP Indicator,hic,2014,mcv1,12647367,11907873,94,739494
GVAP Indicator,hic,2014,pcv3,12647367,9095654,72,3551713
GVAP Indicator,hic,2014,hib3,12647367,10974094,87,1673273
GVAP Indicator,hic,2014,dtp3,12647367,12111937,96,535430
GVAP Indicator,hic,2014,rcv1,12647367,11907873,94,739494
GVAP Indicator,hic,2014,dtp1,12647367,12335109,98,312258
GVAP Indicator,hic,2014,rotac,12647367,4647217,37,8000150
GVAP Indicator,hic,2014,mcv2,12908389,7945640,62,4962749
GVAP Indicator,hic,2015,hepbb,12704953,4836644,38,7868309
GVAP Indicator,hic,2015,pcv3,12647729,10610673,84,2037056
GVAP Indicator,hic,2015,dtp3,12647729,12109573,96,538156
GVAP Indicator,hic,2015,mcv1,12647729,11884194,94,763535
GVAP Indicator,hic,2015,dtp1,12647729,12338243,98,309486
GVAP Indicator,hic,2015,hepb3,12647729,9517998,75,3129731
GVAP Indicator,hic,2015,hib3,12647729,12009722,95,638007
GVAP Indicator,hic,2015,rcv1,12647729,11884194,94,763535
GVAP Indicator,hic,2015,rotac,12647729,5475419,43,7172310
GVAP Indicator,hic,2015,pol3,12647729,12024689,95,623040
GVAP Indicator,hic,2015,mcv2,12891753,7963187,62,4928566
GVAP Indicator,hic,2016,hepbb,12717542,4543179,36,8174363
GVAP Indicator,hic,2016,dtp3,12662123,12121055,96,541068
GVAP Indicator,hic,2016,rcv1,12662123,11854300,94,807823
GVAP Indicator,hic,2016,hib3,12662123,12016852,95,645271
GVAP Indicator,hic,2016,mcv1,12662123,11854300,94,807823
GVAP Indicator,hic,2016,rotac,12662123,5587699,44,7074424
GVAP Indicator,hic,2016,hepb3,12662123,9581535,76,3080588
GVAP Indicator,hic,2016,dtp1,12662123,12361622,98,300501
GVAP Indicator,hic,2016,pol3,12662123,12043098,95,619025
GVAP Indicator,hic,2016,pcv3,12662123,10711078,85,1951045
GVAP Indicator,hic,2016,mcv2,12765890,7962261,62,4803629
GVAP Indicator,hic,1980,bcg,6397645,2251709,35,4145936
GVAP Indicator,hic,1980,mcv1,12891259,6216047,48,6675212
GVAP Indicator,hic,1980,dtp1,12891259,8476052,66,4415207
GVAP Indicator,hic,1980,pol3,12891259,7261157,56,5630102
GVAP Indicator,hic,1980,dtp3,12891259,7434305,58,5456954
GVAP Indicator,hic,1980,rcv1,12891259,3484718,27,9406541
GVAP Indicator,hic,1981,bcg,6341811,4148362,65,2193449
GVAP Indicator,hic,1981,mcv1,12906399,7047781,55,5858618
GVAP Indicator,hic,1981,rcv1,12906399,4049680,31,8856719
GVAP Indicator,hic,1981,dtp1,12906399,10257295,79,2649104
GVAP Indicator,hic,1981,pol3,12906399,8155931,63,4750468
GVAP Indicator,hic,1981,dtp3,12906399,9163343,71,3743056
GVAP Indicator,hic,1982,bcg,6284251,4333144,69,1951107
GVAP Indicator,hic,1982,rcv1,12928354,4398397,34,8529957
GVAP Indicator,hic,1982,mcv1,12928354,7413600,57,5514754
GVAP Indicator,hic,1982,dtp3,12928354,9471526,73,3456828
GVAP Indicator,hic,1982,dtp1,12928354,10455256,81,2473098
GVAP Indicator,hic,1982,pol3,12928354,9966515,77,2961839
GVAP Indicator,hic,1983,bcg,6126096,4294312,70,1831784
GVAP Indicator,hic,1983,dtp3,12945937,9711323,75,3234614
GVAP Indicator,hic,1983,mcv1,12945937,8254389,64,4691548
GVAP Indicator,hic,1983,pol3,12945937,10813406,84,2132531
GVAP Indicator,hic,1983,rcv1,12945937,5124800,40,7821137
GVAP Indicator,hic,1983,dtp1,12945937,10649081,82,2296856
GVAP Indicator,hic,1984,bcg,6053600,4398482,73,1655118
GVAP Indicator,hic,1984,pol3,12953915,11396527,88,1557388
GVAP Indicator,hic,1984,dtp3,12953915,10455458,81,2498457
GVAP Indicator,hic,1984,dtp1,12953915,11288652,87,1665263
GVAP Indicator,hic,1984,rcv1,12953915,5706801,44,7247114
GVAP Indicator,hic,1984,mcv1,12953915,8953784,69,4000131
GVAP Indicator,hic,1985,bcg,5922580,4280048,72,1642532
GVAP Indicator,hic,1985,dtp1,12951330,11261697,87,1689633
GVAP Indicator,hic,1985,dtp3,12951330,10295768,79,2655562
GVAP Indicator,hic,1985,pol3,12951330,11385449,88,1565881
GVAP Indicator,hic,1985,mcv1,12951330,9428255,73,3523075
GVAP Indicator,hic,1985,hepb3,12951330,0,0,12951330
GVAP Indicator,hic,1985,rcv1,12951330,6264660,48,6686670
GVAP Indicator,hic,1986,bcg,5845429,4250285,73,1595144
GVAP Indicator,hic,1986,dtp3,12941307,10669461,82,2271846
GVAP Indicator,hic,1986,mcv1,12941307,9753541,75,3187766
GVAP Indicator,hic,1986,dtp1,12941307,11441684,88,1499623
GVAP Indicator,hic,1986,pol3,12941307,11589179,90,1352128
GVAP Indicator,hic,1986,hepb3,12941307,0,0,12941307
GVAP Indicator,hic,1986,rcv1,12941307,6473050,50,6468257
GVAP Indicator,hic,1987,bcg,5774605,4224869,73,1549736
GVAP Indicator,hic,1987,pol3,12929550,11854292,92,1075258
GVAP Indicator,hic,1987,dtp1,12929550,11723230,91,1206320
GVAP Indicator,hic,1987,rcv1,12929550,6276109,49,6653441
GVAP Indicator,hic,1987,hepb3,12929550,0,0,12929550
GVAP Indicator,hic,1987,mcv1,12929550,9656021,75,3273529
GVAP Indicator,hic,1987,dtp3,12929550,10796623,84,2132927
GVAP Indicator,hic,1988,bcg,5713758,4225714,74,1488044
GVAP Indicator,hic,1988,dtp3,12919074,10845995,84,2073079
GVAP Indicator,hic,1988,rcv1,12919074,7590205,59,5328869
GVAP Indicator,hic,1988,pol3,12919074,11843664,92,1075410
GVAP Indicator,hic,1988,dtp1,12919074,11727526,91,1191548
GVAP Indicator,hic,1988,mcv1,12919074,10419900,81,2499174
GVAP Indicator,hic,1988,hepb3,12919074,0,0,12919074
GVAP Indicator,hic,1989,bcg,5663073,4286174,76,1376899
GVAP Indicator,hic,1989,mcv1,12908207,10694083,83,2214124
GVAP Indicator,hic,1989,pol3,12908207,11609738,90,1298469
GVAP Indicator,hic,1989,dtp3,12908207,11149819,86,1758388
GVAP Indicator,hic,1989,dtp1,12908207,11854747,92,1053460
GVAP Indicator,hic,1989,rcv1,12908207,8964614,69,3943593
GVAP Indicator,hic,1989,hepb3,12908207,0,0,12908207
GVAP Indicator,hic,1990,bcg,5530899,4152046,75,1378853
GVAP Indicator,hic,1990,pol3,12891285,11385688,88,1505597
GVAP Indicator,hic,1990,rcv1,12891285,9464646,73,3426639
GVAP Indicator,hic,1990,dtp1,12891285,12300446,95,590839
GVAP Indicator,hic,1990,hib3,12891285,0,0,12891285
GVAP Indicator,hic,1990,hepb3,12891285,417386,3,12473899
GVAP Indicator,hic,1990,mcv1,12891285,10862252,84,2029033
GVAP Indicator,hic,1990,dtp3,12891285,11386005,88,1505280
GVAP Indicator,hic,1991,bcg,5489658,4271921,78,1217737
GVAP Indicator,hic,1991,rcv1,12860924,10496532,82,2364392
GVAP Indicator,hic,1991,dtp3,12860924,11389696,89,1471228
GVAP Indicator,hic,1991,dtp1,12860924,12315210,96,545714
GVAP Indicator,hic,1991,pol3,12860924,11116730,86,1744194
GVAP Indicator,hic,1991,mcv1,12860924,10778446,84,2082478
GVAP Indicator,hic,1991,hepb3,12860924,1149038,9,11711886
GVAP Indicator,hic,1991,hib3,12860924,556332,4,12304592
GVAP Indicator,hic,1992,bcg,5617014,4430645,79,1186369
GVAP Indicator,hic,1992,dtp1,12981309,12380638,95,600671
GVAP Indicator,hic,1992,hepb3,12981309,1330423,10,11650886
GVAP Indicator,hic,1992,dtp3,12981309,11393444,88,1587865
GVAP Indicator,hic,1992,mcv1,12981309,10694266,82,2287043
GVAP Indicator,hic,1992,pol3,12981309,11035151,85,1946158
GVAP Indicator,hic,1992,hib3,12981309,764169,6,12217140
GVAP Indicator,hic,1992,rcv1,12981309,10388495,80,2592814
GVAP Indicator,hic,1993,bcg,5746374,4534274,79,1212100
GVAP Indicator,hic,1993,mcv1,13091245,10932449,84,2158796
GVAP Indicator,hic,1993,dtp3,13091245,11510184,88,1581061
GVAP Indicator,hic,1993,pol3,13091245,11511231,88,1580014
GVAP Indicator,hic,1993,dtp1,13091245,12438432,95,652813
GVAP Indicator,hic,1993,hib3,13091245,1564998,12,11526247
GVAP Indicator,hic,1993,hepb3,13091245,2165543,17,10925702
GVAP Indicator,hic,1993,rcv1,13091245,10653641,81,2437604
GVAP Indicator,hic,1994,bcg,4455820,3468255,78,987565
GVAP Indicator,hic,1994,dtp1,12991792,12514108,96,477684
GVAP Indicator,hic,1994,hib3,12991792,1697519,13,11294273
GVAP Indicator,hic,1994,mcv1,12991792,11333241,87,1658551
GVAP Indicator,hic,1994,hepb3,12991792,3345711,26,9646081
GVAP Indicator,hic,1994,rcv1,12991792,11114016,86,1877776
GVAP Indicator,hic,1994,dtp3,12991792,11847138,91,1144654
GVAP Indicator,hic,1994,pol3,12991792,11819873,91,1171919
GVAP Indicator,hic,1995,bcg,3739819,3391453,91,348366
GVAP Indicator,hic,1995,mcv1,12881012,11409491,89,1471521
GVAP Indicator,hic,1995,dtp3,12881012,11793662,92,1087350
GVAP Indicator,hic,1995,dtp1,12881012,12441820,97,439192
GVAP Indicator,hic,1995,pol3,12881012,11981346,93,899666
GVAP Indicator,hic,1995,hib3,12881012,5310217,41,7570795
GVAP Indicator,hic,1995,hepb3,12881012,5238896,41,7642116
GVAP Indicator,hic,1995,rcv1,12881012,11409491,89,1471521
GVAP Indicator,hic,1996,bcg,3670427,3295193,90,375234
GVAP Indicator,hic,1996,hib3,12766104,5942410,47,6823694
GVAP Indicator,hic,1996,rcv1,12766104,11472567,90,1293537
GVAP Indicator,hic,1996,dtp3,12766104,11969043,94,797061
GVAP Indicator,hic,1996,hepb3,12766104,6292397,49,6473707
GVAP Indicator,hic,1996,dtp1,12766104,12429293,97,336811
GVAP Indicator,hic,1996,mcv1,12766104,11472567,90,1293537
GVAP Indicator,hic,1996,pol3,12766104,11957368,94,808736
GVAP Indicator,hic,1997,bcg,3596070,3198772,89,397298
GVAP Indicator,hic,1998,bcg,3531890,3040129,86,491761
GVAP Indicator,hic,1999,bcg,3476284,3008846,87,467438
GVAP Indicator,hic,2000,bcg,3433394,2969743,86,463651
GVAP Indicator,hic,2001,bcg,3406453,3006593,88,399860
GVAP Indicator,hic,2002,bcg,3394773,3064592,90,330181
GVAP Indicator,hic,2003,bcg,3396403,3015791,89,380612
GVAP Indicator,hic,2004,bcg,3409367,3038815,89,370552
GVAP Indicator,hic,2005,bcg,3411166,3038613,89,372553
GVAP Indicator,hic,2006,bcg,3486231,3135797,90,350434
GVAP Indicator,hic,2007,bcg,4566285,4107112,90,459173
GVAP Indicator,hic,2008,bcg,3794517,3479415,92,315102
GVAP Indicator,hic,2009,bcg,3801356,3519894,93,281462
GVAP Indicator,hic,2010,bcg,3687542,3458604,94,228938
GVAP Indicator,hic,2011,bcg,3680217,3410474,93,269743
GVAP Indicator,hic,2012,bcg,3668926,3412277,93,256649
GVAP Indicator,hic,2013,bcg,3655514,3364510,92,291004
GVAP Indicator,hic,2014,bcg,3640264,3332468,92,307796
GVAP Indicator,hic,2015,bcg,3623042,3165485,87,457557
GVAP Indicator,hic,2016,bcg,3603454,3118350,87,485104
GVAP Indicator,NA,1980,bcg,7174851,247186,3,6927665
GVAP Indicator,NA,1980,mcv1,7158014,6472373,90,685641
GVAP Indicator,NA,1980,dtp1,7158014,6677091,93,480923
GVAP Indicator,NA,1980,rcv1,7158014,89,0,7157925
GVAP Indicator,NA,1980,pol3,7158014,6472606,90,685408
GVAP Indicator,NA,1980,dtp3,7158014,6472532,90,685482
GVAP Indicator,NA,1981,bcg,7264630,583160,8,6681470
GVAP Indicator,NA,1981,dtp1,7248649,6766857,93,481792
GVAP Indicator,NA,1981,dtp3,7248649,6868660,95,379989
GVAP Indicator,NA,1981,rcv1,7248649,78,0,7248571
GVAP Indicator,NA,1981,pol3,7248649,6885922,95,362727
GVAP Indicator,NA,1981,mcv1,7248649,6885630,95,363019
GVAP Indicator,NA,1982,bcg,7349948,582606,8,6767342
GVAP Indicator,NA,1982,mcv1,7334877,6977068,95,357809
GVAP Indicator,NA,1982,rcv1,7334877,68,0,7334809
GVAP Indicator,NA,1982,dtp1,7334877,6785199,93,549678
GVAP Indicator,NA,1982,pol3,7334877,6755295,92,579582
GVAP Indicator,NA,1982,dtp3,7334877,6750750,92,584127
GVAP Indicator,NA,1983,bcg,7422662,6794264,92,628398
GVAP Indicator,NA,1983,mcv1,7408541,7044835,95,363706
GVAP Indicator,NA,1983,rcv1,7408541,225996,3,7182545
GVAP Indicator,NA,1983,dtp1,7408541,6790132,92,618409
GVAP Indicator,NA,1983,pol3,7408541,6668836,90,739705
GVAP Indicator,NA,1983,dtp3,7408541,6600500,89,808041
GVAP Indicator,NA,1984,bcg,7474399,6840539,92,633860
GVAP Indicator,NA,1984,rcv1,7461256,222275,3,7238981
GVAP Indicator,NA,1984,pol3,7461256,6729704,90,731552
GVAP Indicator,NA,1984,mcv1,7461256,7080080,95,381176
GVAP Indicator,NA,1984,dtp1,7461256,6843111,92,618145
GVAP Indicator,NA,1984,dtp3,7461256,6662682,89,798574
GVAP Indicator,NA,1985,bcg,7491564,6994246,93,497318
GVAP Indicator,NA,1985,hepb3,7479400,0,0,7479400
GVAP Indicator,NA,1985,dtp3,7479400,6401576,86,1077824
GVAP Indicator,NA,1985,mcv1,7479400,7098521,95,380879
GVAP Indicator,NA,1985,dtp1,7479400,6794741,91,684659
GVAP Indicator,NA,1985,pol3,7479400,7374470,99,104930
GVAP Indicator,NA,1985,rcv1,7479400,215573,3,7263827
GVAP Indicator,NA,1986,bcg,7460343,6895719,92,564624
GVAP Indicator,NA,1986,mcv1,7449131,5968730,80,1480401
GVAP Indicator,NA,1986,pol3,7449131,6027954,81,1421177
GVAP Indicator,NA,1986,dtp1,7449131,6563326,88,885805
GVAP Indicator,NA,1986,dtp3,7449131,5964419,80,1484712
GVAP Indicator,NA,1986,hepb3,7449131,0,0,7449131
GVAP Indicator,NA,1986,rcv1,7449131,212430,3,7236701
GVAP Indicator,NA,1987,bcg,7376350,6817955,92,558395
GVAP Indicator,NA,1987,hepb3,7366033,0,0,7366033
GVAP Indicator,NA,1987,dtp3,7366033,5624474,76,1741559
GVAP Indicator,NA,1987,rcv1,7366033,209886,3,7156147
GVAP Indicator,NA,1987,pol3,7366033,5827165,79,1538868
GVAP Indicator,NA,1987,dtp1,7366033,6423854,87,942179
GVAP Indicator,NA,1987,mcv1,7366033,6038478,82,1327555
GVAP Indicator,NA,1988,bcg,7240663,6625527,92,615136
GVAP Indicator,NA,1988,mcv1,7231165,6065286,84,1165879
GVAP Indicator,NA,1988,rcv1,7231165,207280,3,7023885
GVAP Indicator,NA,1988,pol3,7231165,5595068,77,1636097
GVAP Indicator,NA,1988,dtp1,7231165,6173197,85,1057968
GVAP Indicator,NA,1988,dtp3,7231165,5323797,74,1907368
GVAP Indicator,NA,1988,hepb3,7231165,0,0,7231165
GVAP Indicator,NA,1989,bcg,7058013,6393268,91,664745
GVAP Indicator,NA,1989,dtp3,7049247,4926150,70,2123097
GVAP Indicator,NA,1989,mcv1,7049247,6019890,85,1029357
GVAP Indicator,NA,1989,dtp1,7049247,5887267,84,1161980
GVAP Indicator,NA,1989,pol3,7049247,5318040,75,1731207
GVAP Indicator,NA,1989,rcv1,7049247,189722,3,6859525
GVAP Indicator,NA,1989,hepb3,7049247,0,0,7049247
GVAP Indicator,NA,1990,bcg,6836914,6191269,91,645645
GVAP Indicator,NA,1990,dtp3,6828796,4755228,70,2073568
GVAP Indicator,NA,1990,dtp1,6828796,5702155,84,1126641
GVAP Indicator,NA,1990,pol3,6828796,5125542,75,1703254
GVAP Indicator,NA,1990,hib3,6828796,0,0,6828796
GVAP Indicator,NA,1990,rcv1,6828796,202532,3,6626264
GVAP Indicator,NA,1990,hepb3,6828796,405,0,6828391
GVAP Indicator,NA,1990,mcv1,6828796,5827004,85,1001792
GVAP Indicator,NA,1991,bcg,6589409,5967469,91,621940
GVAP Indicator,NA,1991,dtp3,6581870,5239592,80,1342278
GVAP Indicator,NA,1991,hepb3,6581870,550,0,6581320
GVAP Indicator,NA,1991,pol3,6581870,4940964,75,1640906
GVAP Indicator,NA,1991,rcv1,6581870,195365,3,6386505
GVAP Indicator,NA,1991,mcv1,6581870,5594238,85,987632
GVAP Indicator,NA,1991,hib3,6581870,0,0,6581870
GVAP Indicator,NA,1991,dtp1,6581870,5798271,88,783599
GVAP Indicator,NA,1992,bcg,195331,191402,98,3929
GVAP Indicator,NA,1992,dtp3,193362,191361,99,2001
GVAP Indicator,NA,1992,mcv1,193362,187506,97,5856
GVAP Indicator,NA,1992,rcv1,193362,187018,97,6344
GVAP Indicator,NA,1992,dtp1,193362,189478,98,3884
GVAP Indicator,NA,1992,hib3,193362,0,0,193362
GVAP Indicator,NA,1992,hepb3,193362,617,0,192745
GVAP Indicator,NA,1992,pol3,193362,191361,99,2001
GVAP Indicator,NA,1993,bcg,620,586,95,34
GVAP Indicator,NA,1993,rcv1,620,65,10,555
GVAP Indicator,NA,1993,pol3,620,614,99,6
GVAP Indicator,NA,1993,hib3,620,0,0,620
GVAP Indicator,NA,1993,dtp3,620,614,99,6
GVAP Indicator,NA,1993,hepb3,620,486,78,134
GVAP Indicator,NA,1993,mcv1,620,614,99,6
GVAP Indicator,NA,1993,dtp1,620,614,99,6
GVAP Indicator,NA,1994,bcg,609,603,99,6
GVAP Indicator,NA,1994,rcv1,609,63,10,546
GVAP Indicator,NA,1994,dtp3,609,532,87,77
GVAP Indicator,NA,1994,hib3,609,0,0,609
GVAP Indicator,NA,1994,hepb3,609,494,81,115
GVAP Indicator,NA,1994,dtp1,609,581,95,28
GVAP Indicator,NA,1994,mcv1,609,456,75,153
GVAP Indicator,NA,1994,pol3,609,532,87,77
GVAP Indicator,NA,1995,bcg,595,568,95,27
GVAP Indicator,NA,1995,mcv1,595,533,90,62
GVAP Indicator,NA,1995,rcv1,595,21,4,574
GVAP Indicator,NA,1995,pol3,595,556,93,39
GVAP Indicator,NA,1995,hib3,595,0,0,595
GVAP Indicator,NA,1995,hepb3,595,509,86,86
GVAP Indicator,NA,1995,dtp3,595,556,93,39
GVAP Indicator,NA,1995,dtp1,595,578,97,17
GVAP Indicator,NA,1996,bcg,577,525,91,52
GVAP Indicator,NA,1996,mcv1,577,431,75,146
GVAP Indicator,NA,1996,hepb3,577,395,68,182
GVAP Indicator,NA,1996,hib3,577,0,0,577
GVAP Indicator,NA,1996,dtp3,577,447,77,130
GVAP Indicator,NA,1996,dtp1,577,530,92,47
GVAP Indicator,NA,1996,pol3,577,447,77,130
GVAP Indicator,NA,1996,rcv1,577,58,10,519
GVAP Indicator,NA,1997,bcg,557,481,86,76
GVAP Indicator,NA,1997,mcv1,557,496,89,61
GVAP Indicator,NA,1997,hepb3,557,551,99,6
GVAP Indicator,NA,1997,rcv1,557,55,10,502
GVAP Indicator,NA,1997,hib3,557,0,0,557
GVAP Indicator,NA,1997,dtp1,557,541,97,16
GVAP Indicator,NA,1997,pol3,557,521,94,36
GVAP Indicator,NA,1997,dtp3,557,521,94,36
GVAP Indicator,NA,1998,bcg,537,527,98,10
GVAP Indicator,NA,1998,hib3,537,0,0,537
GVAP Indicator,NA,1998,dtp3,537,503,94,34
GVAP Indicator,NA,1998,hepb3,537,479,89,58
GVAP Indicator,NA,1998,rcv1,537,53,10,484
GVAP Indicator,NA,1998,mcv1,537,522,97,15
GVAP Indicator,NA,1998,dtp1,537,527,98,10
GVAP Indicator,NA,1998,pol3,537,503,94,34
GVAP Indicator,NA,1999,bcg,521,506,97,15
GVAP Indicator,NA,1999,mcv1,521,445,85,76
GVAP Indicator,NA,1999,rcv1,521,50,10,471
GVAP Indicator,NA,1999,hepb3,521,473,91,48
GVAP Indicator,NA,1999,dtp1,521,511,98,10
GVAP Indicator,NA,1999,hib3,521,0,0,521
GVAP Indicator,NA,1999,pol3,521,482,93,39
GVAP Indicator,NA,1999,dtp3,521,482,93,39
GVAP Indicator,NA,2000,bcg,510,505,99,5
GVAP Indicator,NA,2000,hepbb,510,399,78,111
GVAP Indicator,NA,2000,dtp1,510,505,99,5
GVAP Indicator,NA,2000,hib3,510,48,9,462
GVAP Indicator,NA,2000,mcv1,510,399,78,111
GVAP Indicator,NA,2000,hepb3,510,500,98,10
GVAP Indicator,NA,2000,pol3,510,473,93,37
GVAP Indicator,NA,2000,rcv1,510,48,9,462
GVAP Indicator,NA,2000,dtp3,510,473,93,37
GVAP Indicator,NA,2000,mcv2,510,371,73,139
GVAP Indicator,NA,2001,bcg,506,496,98,10
GVAP Indicator,NA,2001,hepbb,506,501,99,5
GVAP Indicator,NA,2001,dtp1,506,491,97,15
GVAP Indicator,NA,2001,rcv1,506,46,9,460
GVAP Indicator,NA,2001,pol3,506,459,91,47
GVAP Indicator,NA,2001,hepb3,506,473,93,33
GVAP Indicator,NA,2001,mcv1,506,427,84,79
GVAP Indicator,NA,2001,hib3,506,46,9,460
GVAP Indicator,NA,2001,dtp3,506,459,91,47
GVAP Indicator,NA,2001,mcv2,506,276,55,230
GVAP Indicator,NA,2002,bcg,506,496,98,10
GVAP Indicator,NA,2002,hepbb,506,501,99,5
GVAP Indicator,NA,2002,dtp1,506,501,99,5
GVAP Indicator,NA,2002,rcv1,506,44,9,462
GVAP Indicator,NA,2002,pol3,506,492,97,14
GVAP Indicator,NA,2002,dtp3,506,492,97,14
GVAP Indicator,NA,2002,hepb3,506,472,93,34
GVAP Indicator,NA,2002,hib3,506,44,9,462
GVAP Indicator,NA,2002,mcv1,506,482,95,24
GVAP Indicator,NA,2002,mcv2,506,322,64,184
GVAP Indicator,NA,2003,hepbb,509,503,99,6
GVAP Indicator,NA,2003,bcg,509,503,99,6
GVAP Indicator,NA,2003,pol3,509,483,95,26
GVAP Indicator,NA,2003,mcv1,509,497,98,12
GVAP Indicator,NA,2003,dtp1,509,489,96,20
GVAP Indicator,NA,2003,hepb3,509,473,93,36
GVAP Indicator,NA,2003,dtp3,509,487,96,22
GVAP Indicator,NA,2003,rcv1,509,36,7,473
GVAP Indicator,NA,2003,hib3,509,42,8,467
GVAP Indicator,NA,2003,mcv2,509,447,88,62
GVAP Indicator,NA,2004,hepbb,510,473,93,37
GVAP Indicator,NA,2004,bcg,510,503,99,7
GVAP Indicator,NA,2004,hib3,510,41,8,469
GVAP Indicator,NA,2004,dtp1,510,505,99,5
GVAP Indicator,NA,2004,rcv1,510,41,8,469
GVAP Indicator,NA,2004,dtp3,510,505,99,5
GVAP Indicator,NA,2004,mcv1,510,505,99,5
GVAP Indicator,NA,2004,pol3,510,505,99,5
GVAP Indicator,NA,2004,hepb3,510,505,99,5
GVAP Indicator,NA,2004,mcv2,510,444,87,66
GVAP Indicator,NA,2005,bcg,507,501,99,6
GVAP Indicator,NA,2005,hepbb,507,467,92,40
GVAP Indicator,NA,2005,dtp3,507,497,98,10
GVAP Indicator,NA,2005,hib3,507,39,8,468
GVAP Indicator,NA,2005,hepb3,507,497,98,10
GVAP Indicator,NA,2005,rcv1,507,39,8,468
GVAP Indicator,NA,2005,pol3,507,497,98,10
GVAP Indicator,NA,2005,mcv1,507,502,99,5
GVAP Indicator,NA,2005,dtp1,507,500,99,7
GVAP Indicator,NA,2005,mcv2,507,481,95,26
GVAP Indicator,NA,2006,hepbb,500,483,97,17
GVAP Indicator,NA,2006,bcg,500,494,99,6
GVAP Indicator,NA,2006,hib3,500,38,8,462
GVAP Indicator,NA,2006,dtp1,500,494,99,6
GVAP Indicator,NA,2006,hepb3,500,494,99,6
GVAP Indicator,NA,2006,dtp3,500,494,99,6
GVAP Indicator,NA,2006,rcv1,500,494,99,6
GVAP Indicator,NA,2006,pol3,500,494,99,6
GVAP Indicator,NA,2006,mcv1,500,494,99,6
